datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2025-05-07 08:00:00,2025-05-08 01:08:32,3.0,2.7975171644973007,277.4021557010701,274.7451482243251,52.63267667560189,11.4616258005341,,,,,11.266,161.08108
2025-05-07 09:00:00,2025-05-08 01:08:32,3.0,2.7975171644973007,277.4021557010701,274.7451482243251,52.63267667560189,11.4616258005341,,,,,10.31715,167.28383
2025-05-07 10:00:00,2025-05-08 01:08:32,3.0,3.1040453074186223,276.9681103195471,274.5751208467997,0.0,11.487958492716444,,,,,12.05316,165.90292
2025-05-07 11:00:00,2025-05-08 01:08:32,3.0,3.1040453074186223,276.9681103195471,274.5751208467997,0.0,11.487958492716444,,,,,14.05841,170.14802
2025-05-07 12:00:00,2025-05-08 01:08:32,3.0,3.1040453074186223,276.9681103195471,274.5751208467997,0.0,11.487958492716444,,,,,14.83243,162.65759
2025-05-07 13:00:00,2025-05-08 01:08:32,3.0,4.302897998487346,281.86792972423825,276.09545892574306,0.0644776332566378,11.494716191620812,,,,,20.34842,167.54883
2025-05-07 14:00:00,2025-05-08 01:08:32,3.0,4.302897998487346,281.86792972423825,276.09545892574306,0.0644776332566378,11.494716191620812,,,,,24.91696,159.28307
2025-05-07 15:00:00,2025-05-08 01:08:32,3.0,4.302897998487346,281.86792972423825,276.09545892574306,0.0644776332566378,11.494716191620812,,,,,27.4446,163.89747
2025-05-07 16:00:00,2025-05-08 01:08:32,3.0,5.488638566184809,287.43982457238064,277.0938933035829,174.2247088919612,11.49724960924937,,,,,35.64764,162.91554
2025-05-07 17:00:00,2025-05-08 01:08:32,3.0,5.488638566184809,287.43982457238064,277.0938933035829,174.2247088919612,11.49724960924937,,,,,41.72364,164.94524
2025-05-07 18:00:00,2025-05-08 01:08:32,3.0,5.488638566184809,287.43982457238064,277.0938933035829,174.2247088919612,11.49724960924937,,,,,43.97869,158.10312
2025-05-07 19:00:00,2025-05-08 01:08:32,3.0,6.0857296795325055,290.77988895080847,277.0435376876438,416.0309209454406,11.507826561186397,,,,,44.9463,166.43674
2025-05-07 20:00:00,2025-05-08 01:08:32,3.0,6.0857296795325055,290.77988895080847,277.0435376876438,416.0309209454406,11.507826561186397,,,,,48.54514,166.80773
2025-05-07 21:00:00,2025-05-08 01:08:32,3.0,6.0857296795325055,290.77988895080847,277.0435376876438,416.0309209454406,11.507826561186397,,,,,52.91627,157.58546
2025-05-07 22:00:00,2025-05-08 01:08:32,3.0,5.778448274344395,291.0428844609659,277.3290390633118,862.5882792835835,11.532154737549796,,,,,56.14544,160.47615
2025-05-07 23:00:00,2025-05-08 01:08:32,3.0,5.778448274344395,291.0428844609659,277.3290390633118,862.5882792835835,11.532154737549796,,,,,62.13538,158.0951
