datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_hydro_production_forecast
2025-05-06 08:00:00,2025-05-08 01:08:32,3.0,2.317574836483234,285.421446166886,275.543331140624,117.30793458183928,0.9459759604397688,,
2025-05-06 09:00:00,2025-05-08 01:08:32,3.0,2.317574836483234,285.421446166886,275.543331140624,117.30793458183928,0.9459759604397688,,
2025-05-06 10:00:00,2025-05-08 01:08:32,3.0,2.1075908671809054,284.2380904826947,274.88536440701006,0.0,0.9459759604397688,,
2025-05-06 11:00:00,2025-05-08 01:08:32,3.0,2.1075908671809054,284.2380904826947,274.88536440701006,0.0,0.9459759604397688,,
2025-05-06 12:00:00,2025-05-08 01:08:32,3.0,2.1075908671809054,284.2380904826947,274.88536440701006,0.0,0.9459759604397688,,
2025-05-06 13:00:00,2025-05-08 01:08:32,3.0,1.5268790245413937,288.9166536753649,276.0663213447728,0.0,0.9459759604397688,,
2025-05-06 14:00:00,2025-05-08 01:08:32,3.0,1.5268790245413937,288.9166536753649,276.0663213447728,0.0,0.9459759604397688,,
2025-05-06 15:00:00,2025-05-08 01:08:32,3.0,1.5268790245413937,288.9166536753649,276.0663213447728,0.0,0.9459759604397688,,
2025-05-06 16:00:00,2025-05-08 01:08:32,3.0,2.4920469458127994,295.377831173054,276.23307410214574,94.30196320595158,0.9459759604397688,,
2025-05-06 17:00:00,2025-05-08 01:08:32,3.0,2.4920469458127994,295.377831173054,276.23307410214574,94.30196320595158,0.9459759604397688,,
2025-05-06 18:00:00,2025-05-08 01:08:32,3.0,2.4920469458127994,295.377831173054,276.23307410214574,94.30196320595158,0.9459759604397688,,
2025-05-06 19:00:00,2025-05-08 01:08:32,3.0,3.2990611199069915,298.82809627812645,276.33740147205924,366.1680885825642,0.9459759604397688,,
2025-05-06 20:00:00,2025-05-08 01:08:32,3.0,3.2990611199069915,298.82809627812645,276.33740147205924,366.1680885825642,0.9459759604397688,,
2025-05-06 21:00:00,2025-05-08 01:08:32,3.0,3.2990611199069915,298.82809627812645,276.33740147205924,366.1680885825642,0.9459759604397688,,
2025-05-06 22:00:00,2025-05-08 01:08:32,3.0,3.834772166159453,298.385455089834,276.95137579281766,972.0206156514796,0.9459759604397688,,
2025-05-06 23:00:00,2025-05-08 01:08:32,3.0,3.834772166159453,298.385455089834,276.95137579281766,972.0206156514796,0.9459759604397688,,
2025-05-07 00:00:00,2025-05-08 01:08:32,3.0,3.834772166159453,298.385455089834,276.95137579281766,972.0206156514796,0.9459759604397688,,
2025-05-07 01:00:00,2025-05-08 01:08:32,3.0,2.858762298511404,290.1994882015984,279.527791790717,882.5296616874894,0.9459759604397688,,
2025-05-07 02:00:00,2025-05-08 01:08:32,3.0,2.858762298511404,290.1994882015984,279.527791790717,882.5296616874894,0.9459759604397688,,
2025-05-07 03:00:00,2025-05-08 01:08:32,3.0,2.858762298511404,290.1994882015984,279.527791790717,882.5296616874894,0.9459759604397688,,
2025-05-07 04:00:00,2025-05-08 01:08:32,3.0,2.742808950027795,286.45812535405577,279.32490681986434,239.7556690411144,0.9459759604397688,,
2025-05-07 05:00:00,2025-05-08 01:08:32,3.0,2.742808950027795,286.45812535405577,279.32490681986434,239.7556690411144,0.9459759604397688,,
2025-05-07 06:00:00,2025-05-08 01:08:32,3.0,2.742808950027795,286.45812535405577,279.32490681986434,239.7556690411144,0.9459759604397688,,
2025-05-07 07:00:00,2025-05-08 01:08:32,3.0,2.2955504524078885,285.1160671069381,278.43351230095374,119.87900603244422,0.9459759604397688,,
2025-05-07 08:00:00,2025-05-08 01:08:32,3.0,2.2955504524078885,285.1160671069381,278.43351230095374,119.87900603244422,0.9459759604397688,,
2025-05-07 09:00:00,2025-05-08 01:08:32,3.0,2.2955504524078885,285.1160671069381,278.43351230095374,119.87900603244422,0.9459759604397688,,
2025-05-07 10:00:00,2025-05-08 01:08:32,3.0,1.9433848897864208,284.21485230054043,277.7467517577884,0.0,0.9459759604397688,,
2025-05-07 11:00:00,2025-05-08 01:08:32,3.0,1.9433848897864208,284.21485230054043,277.7467517577884,0.0,0.9459759604397688,,
2025-05-07 12:00:00,2025-05-08 01:08:32,3.0,1.9433848897864208,284.21485230054043,277.7467517577884,0.0,0.9459759604397688,,
2025-05-07 13:00:00,2025-05-08 01:08:32,3.0,1.4416378527801852,288.6537258382793,279.05939328398745,0.0,0.9469747231633744,,
2025-05-07 14:00:00,2025-05-08 01:08:32,3.0,1.4416378527801852,288.6537258382793,279.05939328398745,0.0,0.9469747231633744,,
2025-05-07 15:00:00,2025-05-08 01:08:32,3.0,1.4416378527801852,288.6537258382793,279.05939328398745,0.0,0.9469747231633744,,
2025-05-07 16:00:00,2025-05-08 01:08:32,3.0,2.03712366984611,295.37954897747204,279.63396613767185,93.82622897524963,0.9469747231633744,,
2025-05-07 17:00:00,2025-05-08 01:08:32,3.0,2.03712366984611,295.37954897747204,279.63396613767185,93.82622897524963,0.9469747231633744,,
2025-05-07 18:00:00,2025-05-08 01:08:32,3.0,2.03712366984611,295.37954897747204,279.63396613767185,93.82622897524963,0.9469747231633744,,
2025-05-07 19:00:00,2025-05-08 01:08:32,3.0,2.6449461286879807,299.455588921802,279.2760032888009,362.1806119370804,0.9469747231633744,,
2025-05-07 20:00:00,2025-05-08 01:08:32,3.0,2.6449461286879807,299.455588921802,279.2760032888009,362.1806119370804,0.9469747231633744,,
2025-05-07 21:00:00,2025-05-08 01:08:32,3.0,2.6449461286879807,299.455588921802,279.2760032888009,362.1806119370804,0.9469747231633744,,
2025-05-07 22:00:00,2025-05-08 01:08:32,3.0,3.199750450088257,299.2927974522026,279.37925755850426,960.8964351763028,0.9469747231633744,,
2025-05-07 23:00:00,2025-05-08 01:08:32,3.0,3.199750450088257,299.2927974522026,279.37925755850426,960.8964351763028,0.9469747231633744,,
